dataset_dir: /projects/yuanai/data/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 16384
codebook_dim: 16
project_dim: 16
pq: 1
L: 4
alpha: 1.0
beta: 0.2
gamma: 1.0
disc_weight: 0.3
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: False
transplant_epochs: 2
refinement_epochs: 5
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: transplant
path: bc
checkpoint_dir: /projects/yuanai/projects/VQ-Transplant3/checkpoint/Transplant/ImageNet
results_dir: /projects/yuanai/projects/VQ-Transplant3/results/Transplant/ImageNet
saver_dir: /projects/yuanai/projects/VQ-Transplant3/saver/Transplant/ImageNet
reconstruction_dir: /projects/yuanai/projects/VQ-Transplant3/reconstruction/Transplant/ImageNet
yaml_dir: /projects/yuanai/projects/VQ-Transplant3/yaml/Transplant/ImageNet
pretrained_tokenizer: /projects/yuanai/projects/VQ-Transplant3/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: 
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /projects/yuanai/projects/VQ-Transplant3/checkpoint/
data_pre: ImageNet
model_pre: model_16384_16_1
loss_pre: loss_1.0_0.2_1.0_0.3
training_pre: wasserstein_vq_transplant_False
saver_name_pre: wasserstein_vq_transplant_False_ImageNet_model_16384_16_1_loss_1.0_0.2_1.0_0.3
| distributed init (rank 0): env://
| distributed init (rank 1): env://
loaded pretrained LPIPS loss from /projects/yuanai/projects/VQ-Transplant3/code/models/cache/vgg.pth
VQ Model Parameters: 108761795
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000100
Train Epoch: [1/2] Iters:[10/20018] transplant_loss 13.9164, rec_loss 0.7332, p_loss 0.8096, quant_error 1.3977, utilization 0.0712, perplexity 322.7537,
Train Epoch: [2/2] Iters:[10350/20018] transplant_loss 2.7505, rec_loss 0.0250, p_loss 0.1909, quant_error 0.2330, utilization 0.6021, perplexity 8523.4849,
Train Epoch: [2/2] Iters:[10360/20018] transplant_loss 2.7591, rec_loss 0.0252, p_loss 0.1916, quant_error 0.2340, utilization 0.6020, perplexity 8528.8218,
Train Epoch: [2/2] Iters:[10370/20018] transplant_loss 2.7621, rec_loss 0.0254, p_loss 0.1920, quant_error 0.2341, utilization 0.6018, perplexity 8526.1254,
Train Epoch: [2/2] Iters:[10380/20018] transplant_loss 2.7503, rec_loss 0.0256, p_loss 0.1921, quant_error 0.2324, utilization 0.6009, perplexity 8499.6518,
Train Epoch: [2/2] Iters:[10390/20018] transplant_loss 2.7527, rec_loss 0.0256, p_loss 0.1931, quant_error 0.2330, utilization 0.6018, perplexity 8528.9035,
Train Epoch: [2/2] Iters:[10400/20018] transplant_loss 2.7327, rec_loss 0.0253, p_loss 0.1932, quant_error 0.2301, utilization 0.6024, perplexity 8547.4469,
Train Epoch: [2/2] Iters:[10410/20018] transplant_loss 2.7363, rec_loss 0.0251, p_loss 0.1935, quant_error 0.2300, utilization 0.6026, perplexity 8555.6030,
Train Epoch: [2/2] Iters:[10420/20018] transplant_loss 2.7293, rec_loss 0.0250, p_loss 0.1922, quant_error 0.2291, utilization 0.6026, perplexity 8551.9646,
Train Epoch: [2/2] Iters:[10430/20018] transplant_loss 2.7226, rec_loss 0.0246, p_loss 0.1914, quant_error 0.2288, utilization 0.6033, perplexity 8569.2921,
Train Epoch: [2/2] Iters:[10440/20018] transplant_loss 2.7097, rec_loss 0.0244, p_loss 0.1904, quant_error 0.2270, utilization 0.6019, perplexity 8543.1492,
Train Epoch: [2/2] Iters:[10450/20018] transplant_loss 2.7604, rec_loss 0.0249, p_loss 0.1902, quant_error 0.2328, utilization 0.6025, perplexity 8555.5119,
Train Epoch: [2/2] Iters:[10460/20018] transplant_loss 2.7381, rec_loss 0.0246, p_loss 0.1884, quant_error 0.2301, utilization 0.6020, perplexity 8536.2082,
Train Epoch: [2/2] Iters:[10470/20018] transplant_loss 2.7435, rec_loss 0.0246, p_loss 0.1888, quant_error 0.2306, utilization 0.6021, perplexity 8536.2000,
Train Epoch: [2/2] Iters:[10480/20018] transplant_loss 2.7323, rec_loss 0.0245, p_loss 0.1882, quant_error 0.2291, utilization 0.6021, perplexity 8539.2349,
Train Epoch: [2/2] Iters:[10490/20018] transplant_loss 2.7329, rec_loss 0.0246, p_loss 0.1887, quant_error 0.2291, utilization 0.6025, perplexity 8542.9260,
Train Epoch: [2/2] Iters:[10500/20018] transplant_loss 2.7041, rec_loss 0.0243, p_loss 0.1883, quant_error 0.2262, utilization 0.6017, perplexity 8529.2265,
Train Epoch: [2/2] Iters:[10510/20018] transplant_loss 2.7100, rec_loss 0.0246, p_loss 0.1898, quant_error 0.2269, utilization 0.6020, perplexity 8546.2837,
Train Epoch: [2/2] Iters:[10520/20018] transplant_loss 2.6946, rec_loss 0.0243, p_loss 0.1894, quant_error 0.2250, utilization 0.6018, perplexity 8541.7477,
Train Epoch: [2/2] Iters:[10530/20018] transplant_loss 2.7038, rec_loss 0.0243, p_loss 0.1894, quant_error 0.2265, utilization 0.6011, perplexity 8517.1364,
Train Epoch: [2/2] Iters:[10540/20018] transplant_loss 2.6985, rec_loss 0.0241, p_loss 0.1878, quant_error 0.2260, utilization 0.6007, perplexity 8494.9677,
Train Epoch: [2/2] Iters:[10550/20018] transplant_loss 2.6812, rec_loss 0.0240, p_loss 0.1881, quant_error 0.2239, utilization 0.6012, perplexity 8500.8617,
Train Epoch: [2/2] Iters:[10560/20018] transplant_loss 2.6796, rec_loss 0.0240, p_loss 0.1877, quant_error 0.2245, utilization 0.6016, perplexity 8498.2469,
Train Epoch: [2/2] Iters:[10570/20018] transplant_loss 2.6675, rec_loss 0.0240, p_loss 0.1879, quant_error 0.2225, utilization 0.6015, perplexity 8493.1194,
Train Epoch: [2/2] Iters:[10580/20018] transplant_loss 2.6862, rec_loss 0.0245, p_loss 0.1894, quant_error 0.2240, utilization 0.6020, perplexity 8510.8290,
Train Epoch: [2/2] Iters:[10590/20018] transplant_loss 2.6802, rec_loss 0.0246, p_loss 0.1910, quant_error 0.2225, utilization 0.6020, perplexity 8513.3214,
Train Epoch: [2/2] Iters:[10600/20018] transplant_loss 2.7210, rec_loss 0.0249, p_loss 0.1916, quant_error 0.2268, utilization 0.6025, perplexity 8535.4282,
Train Epoch: [2/2] Iters:[10610/20018] transplant_loss 2.7562, rec_loss 0.0254, p_loss 0.1926, quant_error 0.2305, utilization 0.6029, perplexity 8546.8541,
Train Epoch: [2/2] Iters:[10620/20018] transplant_loss 2.7849, rec_loss 0.0257, p_loss 0.1929, quant_error 0.2349, utilization 0.6028, perplexity 8559.0061,
Train Epoch: [2/2] Iters:[10630/20018] transplant_loss 2.7608, rec_loss 0.0251, p_loss 0.1914, quant_error 0.2321, utilization 0.6024, perplexity 8549.1881,
Train Epoch: [2/2] Iters:[10640/20018] transplant_loss 2.7861, rec_loss 0.0251, p_loss 0.1909, quant_error 0.2361, utilization 0.6025, perplexity 8551.7964,
Train Epoch: [2/2] Iters:[10650/20018] transplant_loss 2.7489, rec_loss 0.0247, p_loss 0.1901, quant_error 0.2325, utilization 0.6016, perplexity 8523.9217,
Train Epoch: [2/2] Iters:[10660/20018] transplant_loss 2.6987, rec_loss 0.0238, p_loss 0.1883, quant_error 0.2265, utilization 0.6008, perplexity 8507.7444,
Train Epoch: [2/2] Iters:[10670/20018] transplant_loss 2.6913, rec_loss 0.0239, p_loss 0.1883, quant_error 0.2247, utilization 0.6010, perplexity 8486.5959,
Train Epoch: [2/2] Iters:[10680/20018] transplant_loss 2.7127, rec_loss 0.0242, p_loss 0.1890, quant_error 0.2273, utilization 0.6011, perplexity 8480.5780,
Train Epoch: [2/2] Iters:[10690/20018] transplant_loss 2.7154, rec_loss 0.0244, p_loss 0.1894, quant_error 0.2271, utilization 0.6016, perplexity 8496.6481,
Train Epoch: [2/2] Iters:[10700/20018] transplant_loss 2.7286, rec_loss 0.0247, p_loss 0.1893, quant_error 0.2286, utilization 0.6015, perplexity 8492.3192,
Train Epoch: [2/2] Iters:[10710/20018] transplant_loss 2.7393, rec_loss 0.0249, p_loss 0.1897, quant_error 0.2302, utilization 0.6012, perplexity 8485.5280,
Train Epoch: [2/2] Iters:[10720/20018] transplant_loss 2.7391, rec_loss 0.0250, p_loss 0.1896, quant_error 0.2303, utilization 0.6014, perplexity 8510.9801,
Train Epoch: [2/2] Iters:[10730/20018] transplant_loss 2.7379, rec_loss 0.0252, p_loss 0.1900, quant_error 0.2303, utilization 0.6023, perplexity 8533.8135,
Train Epoch: [2/2] Iters:[10740/20018] transplant_loss 2.7187, rec_loss 0.0252, p_loss 0.1899, quant_error 0.2281, utilization 0.6022, perplexity 8535.7502,
Train Epoch: [2/2] Iters:[10750/20018] transplant_loss 2.7079, rec_loss 0.0248, p_loss 0.1904, quant_error 0.2270, utilization 0.6022, perplexity 8527.8984,
Train Epoch: [2/2] Iters:[10760/20018] transplant_loss 2.7133, rec_loss 0.0250, p_loss 0.1906, quant_error 0.2276, utilization 0.6023, perplexity 8529.1471,
Train Epoch: [2/2] Iters:[10770/20018] transplant_loss 2.7221, rec_loss 0.0247, p_loss 0.1900, quant_error 0.2291, utilization 0.6024, perplexity 8531.3915,
Train Epoch: [2/2] Iters:[10780/20018] transplant_loss 2.6965, rec_loss 0.0241, p_loss 0.1891, quant_error 0.2264, utilization 0.6022, perplexity 8531.9807,
Train Epoch: [2/2] Iters:[10790/20018] transplant_loss 2.7162, rec_loss 0.0246, p_loss 0.1900, quant_error 0.2285, utilization 0.6026, perplexity 8542.3096,
Train Epoch: [2/2] Iters:[10800/20018] transplant_loss 2.7067, rec_loss 0.0243, p_loss 0.1885, quant_error 0.2274, utilization 0.6027, perplexity 8551.4865,
Train Epoch: [2/2] Iters:[10810/20018] transplant_loss 2.7098, rec_loss 0.0241, p_loss 0.1883, quant_error 0.2277, utilization 0.6028, perplexity 8554.5119,
Train Epoch: [2/2] Iters:[10820/20018] transplant_loss 2.7010, rec_loss 0.0242, p_loss 0.1883, quant_error 0.2266, utilization 0.6030, perplexity 8549.5985,
Train Epoch: [2/2] Iters:[10830/20018] transplant_loss 2.7182, rec_loss 0.0245, p_loss 0.1891, quant_error 0.2285, utilization 0.6028, perplexity 8545.8056,
Train Epoch: [2/2] Iters:[10840/20018] transplant_loss 2.7096, rec_loss 0.0245, p_loss 0.1876, quant_error 0.2274, utilization 0.6019, perplexity 8527.9487,
Train Epoch: [2/2] Iters:[10850/20018] transplant_loss 2.7267, rec_loss 0.0249, p_loss 0.1897, quant_error 0.2295, utilization 0.6023, perplexity 8544.8066,
Train Epoch: [2/2] Iters:[10860/20018] transplant_loss 2.7420, rec_loss 0.0256, p_loss 0.1907, quant_error 0.2313, utilization 0.6023, perplexity 8541.1647,
Train Epoch: [2/2] Iters:[10870/20018] transplant_loss 2.7570, rec_loss 0.0257, p_loss 0.1921, quant_error 0.2324, utilization 0.6018, perplexity 8539.1993,
Train Epoch: [2/2] Iters:[10880/20018] transplant_loss 2.7434, rec_loss 0.0256, p_loss 0.1918, quant_error 0.2303, utilization 0.6016, perplexity 8540.4352,
Train Epoch: [2/2] Iters:[10890/20018] transplant_loss 2.7340, rec_loss 0.0254, p_loss 0.1930, quant_error 0.2294, utilization 0.6018, perplexity 8549.4940,
Train Epoch: [2/2] Iters:[10900/20018] transplant_loss 2.7040, rec_loss 0.0248, p_loss 0.1903, quant_error 0.2257, utilization 0.6003, perplexity 8509.6400,
Train Epoch: [2/2] Iters:[10910/20018] transplant_loss 2.6864, rec_loss 0.0245, p_loss 0.1893, quant_error 0.2238, utilization 0.6001, perplexity 8487.9358,
Train Epoch: [2/2] Iters:[10920/20018] transplant_loss 2.7067, rec_loss 0.0247, p_loss 0.1895, quant_error 0.2254, utilization 0.6011, perplexity 8514.5003,
Train Epoch: [2/2] Iters:[10930/20018] transplant_loss 2.7428, rec_loss 0.0250, p_loss 0.1903, quant_error 0.2292, utilization 0.6018, perplexity 8520.5100,
Train Epoch: [2/2] Iters:[10940/20018] transplant_loss 2.7344, rec_loss 0.0247, p_loss 0.1896, quant_error 0.2284, utilization 0.6022, perplexity 8525.1528,
Train Epoch: [2/2] Iters:[10950/20018] transplant_loss 2.7590, rec_loss 0.0252, p_loss 0.1917, quant_error 0.2314, utilization 0.6032, perplexity 8550.1882,
Train Epoch: [2/2] Iters:[10960/20018] transplant_loss 2.7698, rec_loss 0.0251, p_loss 0.1934, quant_error 0.2332, utilization 0.6036, perplexity 8585.6250,
Train Epoch: [2/2] Iters:[10970/20018] transplant_loss 2.7392, rec_loss 0.0247, p_loss 0.1927, quant_error 0.2312, utilization 0.6034, perplexity 8575.4766,
Train Epoch: [2/2] Iters:[10980/20018] transplant_loss 2.7156, rec_loss 0.0244, p_loss 0.1919, quant_error 0.2294, utilization 0.6028, perplexity 8569.6747,
Train Epoch: [2/2] Iters:[10990/20018] transplant_loss 2.7290, rec_loss 0.0245, p_loss 0.1915, quant_error 0.2312, utilization 0.6024, perplexity 8553.4929,
Train Epoch: [2/2] Iters:[11000/20018] transplant_loss 2.7202, rec_loss 0.0242, p_loss 0.1909, quant_error 0.2299, utilization 0.6022, perplexity 8534.5098,
Train Epoch: [2/2] Iters:[11010/20018] transplant_loss 2.7240, rec_loss 0.0243, p_loss 0.1897, quant_error 0.2299, utilization 0.6029, perplexity 8541.3389,
Train Epoch: [2/2] Iters:[11020/20018] transplant_loss 2.7187, rec_loss 0.0241, p_loss 0.1891, quant_error 0.2289, utilization 0.6026, perplexity 8533.2361,
Train Epoch: [2/2] Iters:[11030/20018] transplant_loss 2.6940, rec_loss 0.0239, p_loss 0.1887, quant_error 0.2251, utilization 0.6018, perplexity 8501.7270,
Train Epoch: [2/2] Iters:[11040/20018] transplant_loss 2.7018, rec_loss 0.0243, p_loss 0.1892, quant_error 0.2253, utilization 0.6019, perplexity 8514.2988,
Train Epoch: [2/2] Iters:[11050/20018] transplant_loss 2.7132, rec_loss 0.0245, p_loss 0.1890, quant_error 0.2268, utilization 0.6023, perplexity 8528.0944,
Train Epoch: [2/2] Iters:[11060/20018] transplant_loss 2.7132, rec_loss 0.0243, p_loss 0.1891, quant_error 0.2270, utilization 0.6017, perplexity 8516.8920,
Train Epoch: [2/2] Iters:[11070/20018] transplant_loss 2.7151, rec_loss 0.0246, p_loss 0.1889, quant_error 0.2269, utilization 0.6008, perplexity 8496.0049,
Train Epoch: [2/2] Iters:[11080/20018] transplant_loss 2.7398, rec_loss 0.0246, p_loss 0.1894, quant_error 0.2308, utilization 0.6016, perplexity 8536.1954,
Train Epoch: [2/2] Iters:[11090/20018] transplant_loss 2.7259, rec_loss 0.0242, p_loss 0.1891, quant_error 0.2298, utilization 0.6015, perplexity 8540.8636,
Train Epoch: [2/2] Iters:[11100/20018] transplant_loss 2.7203, rec_loss 0.0241, p_loss 0.1888, quant_error 0.2286, utilization 0.6013, perplexity 8544.2875,
Train Epoch: [2/2] Iters:[11110/20018] transplant_loss 2.7304, rec_loss 0.0245, p_loss 0.1895, quant_error 0.2295, utilization 0.6018, perplexity 8553.3675,
Train Epoch: [2/2] Iters:[11120/20018] transplant_loss 2.7426, rec_loss 0.0247, p_loss 0.1911, quant_error 0.2309, utilization 0.6022, perplexity 8559.6168,
Train Epoch: [2/2] Iters:[11130/20018] transplant_loss 2.7244, rec_loss 0.0246, p_loss 0.1900, quant_error 0.2282, utilization 0.6021, perplexity 8546.2779,
Train Epoch: [2/2] Iters:[11140/20018] transplant_loss 2.7298, rec_loss 0.0249, p_loss 0.1909, quant_error 0.2284, utilization 0.6026, perplexity 8541.8637,
Train Epoch: [2/2] Iters:[11150/20018] transplant_loss 2.7199, rec_loss 0.0248, p_loss 0.1903, quant_error 0.2282, utilization 0.6025, perplexity 8533.7844,
Train Epoch: [2/2] Iters:[11160/20018] transplant_loss 2.7055, rec_loss 0.0246, p_loss 0.1887, quant_error 0.2261, utilization 0.6015, perplexity 8501.7411,
Train Epoch: [2/2] Iters:[11170/20018] transplant_loss 2.6999, rec_loss 0.0246, p_loss 0.1878, quant_error 0.2258, utilization 0.6018, perplexity 8509.4950,
Train Epoch: [2/2] Iters:[11180/20018] transplant_loss 2.7303, rec_loss 0.0252, p_loss 0.1885, quant_error 0.2288, utilization 0.6019, perplexity 8513.4843,
Train Epoch: [2/2] Iters:[11190/20018] transplant_loss 2.7411, rec_loss 0.0251, p_loss 0.1885, quant_error 0.2301, utilization 0.6017, perplexity 8516.1280,
Train Epoch: [2/2] Iters:[11200/20018] transplant_loss 2.7549, rec_loss 0.0252, p_loss 0.1898, quant_error 0.2314, utilization 0.6017, perplexity 8515.5857,
Train Epoch: [2/2] Iters:[11210/20018] transplant_loss 2.7389, rec_loss 0.0252, p_loss 0.1906, quant_error 0.2299, utilization 0.6021, perplexity 8535.8271,
Train Epoch: [2/2] Iters:[11220/20018] transplant_loss 2.7433, rec_loss 0.0251, p_loss 0.1907, quant_error 0.2311, utilization 0.6019, perplexity 8533.3152,
Train Epoch: [2/2] Iters:[11230/20018] transplant_loss 2.7178, rec_loss 0.0247, p_loss 0.1909, quant_error 0.2288, utilization 0.6018, perplexity 8538.1691,
Train Epoch: [2/2] Iters:[11240/20018] transplant_loss 2.7086, rec_loss 0.0246, p_loss 0.1903, quant_error 0.2282, utilization 0.6019, perplexity 8534.6818,
Train Epoch: [2/2] Iters:[11250/20018] transplant_loss 2.6989, rec_loss 0.0248, p_loss 0.1900, quant_error 0.2269, utilization 0.6013, perplexity 8520.2007,
Train Epoch: [2/2] Iters:[11260/20018] transplant_loss 2.7032, rec_loss 0.0247, p_loss 0.1900, quant_error 0.2276, utilization 0.6010, perplexity 8512.8981,
Train Epoch: [2/2] Iters:[11270/20018] transplant_loss 2.6914, rec_loss 0.0246, p_loss 0.1902, quant_error 0.2256, utilization 0.6011, perplexity 8517.7684,
Train Epoch: [2/2] Iters:[11280/20018] transplant_loss 2.6986, rec_loss 0.0246, p_loss 0.1899, quant_error 0.2265, utilization 0.6011, perplexity 8509.8779,
Train Epoch: [2/2] Iters:[11290/20018] transplant_loss 2.7090, rec_loss 0.0248, p_loss 0.1898, quant_error 0.2272, utilization 0.6010, perplexity 8507.1218,
Train Epoch: [2/2] Iters:[11300/20018] transplant_loss 2.7318, rec_loss 0.0249, p_loss 0.1906, quant_error 0.2297, utilization 0.6020, perplexity 8532.3755,
Train Epoch: [2/2] Iters:[11310/20018] transplant_loss 2.7183, rec_loss 0.0247, p_loss 0.1897, quant_error 0.2270, utilization 0.6021, perplexity 8532.7542,
Train Epoch: [2/2] Iters:[11320/20018] transplant_loss 2.7124, rec_loss 0.0245, p_loss 0.1887, quant_error 0.2263, utilization 0.6017, perplexity 8515.1948,
Train Epoch: [2/2] Iters:[11330/20018] transplant_loss 2.7156, rec_loss 0.0248, p_loss 0.1888, quant_error 0.2265, utilization 0.6017, perplexity 8511.1585,
Train Epoch: [2/2] Iters:[11340/20018] transplant_loss 2.7108, rec_loss 0.0249, p_loss 0.1890, quant_error 0.2263, utilization 0.6020, perplexity 8529.1444,
Train Epoch: [2/2] Iters:[11350/20018] transplant_loss 2.7021, rec_loss 0.0245, p_loss 0.1886, quant_error 0.2254, utilization 0.6024, perplexity 8537.0106,
Train Epoch: [2/2] Iters:[11360/20018] transplant_loss 2.7394, rec_loss 0.0251, p_loss 0.1901, quant_error 0.2305, utilization 0.6031, perplexity 8550.3561,
Train Epoch: [2/2] Iters:[11370/20018] transplant_loss 2.7429, rec_loss 0.0252, p_loss 0.1900, quant_error 0.2314, utilization 0.6033, perplexity 8565.9883,
Train Epoch: [2/2] Iters:[11380/20018] transplant_loss 2.7567, rec_loss 0.0252, p_loss 0.1904, quant_error 0.2333, utilization 0.6031, perplexity 8566.2526,
Train Epoch: [2/2] Iters:[11390/20018] transplant_loss 2.7373, rec_loss 0.0248, p_loss 0.1899, quant_error 0.2305, utilization 0.6017, perplexity 8520.5655,
Train Epoch: [2/2] Iters:[11400/20018] transplant_loss 2.7293, rec_loss 0.0250, p_loss 0.1904, quant_error 0.2293, utilization 0.6017, perplexity 8523.8027,
Train Epoch: [2/2] Iters:[11410/20018] transplant_loss 2.6992, rec_loss 0.0245, p_loss 0.1891, quant_error 0.2262, utilization 0.6013, perplexity 8519.1344,
Train Epoch: [2/2] Iters:[11420/20018] transplant_loss 2.6958, rec_loss 0.0243, p_loss 0.1895, quant_error 0.2253, utilization 0.6006, perplexity 8498.4482,
Train Epoch: [2/2] Iters:[11430/20018] transplant_loss 2.6847, rec_loss 0.0241, p_loss 0.1896, quant_error 0.2238, utilization 0.6012, perplexity 8519.6696,
Train Epoch: [2/2] Iters:[11440/20018] transplant_loss 2.6963, rec_loss 0.0243, p_loss 0.1903, quant_error 0.2253, utilization 0.6023, perplexity 8553.8644,
Train Epoch: [2/2] Iters:[11450/20018] transplant_loss 2.6881, rec_loss 0.0243, p_loss 0.1887, quant_error 0.2246, utilization 0.6016, perplexity 8525.9602,
Train Epoch: [2/2] Iters:[11460/20018] transplant_loss 2.7146, rec_loss 0.0248, p_loss 0.1895, quant_error 0.2275, utilization 0.6015, perplexity 8524.4295,
Train Epoch: [2/2] Iters:[11470/20018] transplant_loss 2.7328, rec_loss 0.0252, p_loss 0.1899, quant_error 0.2293, utilization 0.6023, perplexity 8539.6122,
Train Epoch: [2/2] Iters:[11480/20018] transplant_loss 2.7290, rec_loss 0.0253, p_loss 0.1898, quant_error 0.2283, utilization 0.6022, perplexity 8531.0264,
Train Epoch: [2/2] Iters:[11490/20018] transplant_loss 2.7359, rec_loss 0.0250, p_loss 0.1898, quant_error 0.2295, utilization 0.6019, perplexity 8525.9820,
Train Epoch: [2/2] Iters:[11500/20018] transplant_loss 2.7519, rec_loss 0.0251, p_loss 0.1913, quant_error 0.2311, utilization 0.6026, perplexity 8554.6818,
Train Epoch: [2/2] Iters:[11510/20018] transplant_loss 2.7445, rec_loss 0.0250, p_loss 0.1913, quant_error 0.2304, utilization 0.6031, perplexity 8570.3472,
Train Epoch: [2/2] Iters:[11520/20018] transplant_loss 2.7330, rec_loss 0.0248, p_loss 0.1921, quant_error 0.2294, utilization 0.6033, perplexity 8572.0775,
Train Epoch: [2/2] Iters:[11530/20018] transplant_loss 2.7102, rec_loss 0.0247, p_loss 0.1910, quant_error 0.2261, utilization 0.6015, perplexity 8529.6446,
Train Epoch: [2/2] Iters:[11540/20018] transplant_loss 2.7078, rec_loss 0.0248, p_loss 0.1909, quant_error 0.2260, utilization 0.6014, perplexity 8528.7984,
Train Epoch: [2/2] Iters:[11550/20018] transplant_loss 2.7041, rec_loss 0.0248, p_loss 0.1909, quant_error 0.2251, utilization 0.6013, perplexity 8519.9178,
Train Epoch: [2/2] Iters:[11560/20018] transplant_loss 2.6935, rec_loss 0.0246, p_loss 0.1905, quant_error 0.2233, utilization 0.6006, perplexity 8491.8475,
Train Epoch: [2/2] Iters:[11570/20018] transplant_loss 2.7015, rec_loss 0.0245, p_loss 0.1894, quant_error 0.2247, utilization 0.6008, perplexity 8506.0775,
Train Epoch: [2/2] Iters:[11580/20018] transplant_loss 2.7218, rec_loss 0.0247, p_loss 0.1895, quant_error 0.2283, utilization 0.6023, perplexity 8541.3120,
Train Epoch: [2/2] Iters:[11590/20018] transplant_loss 2.7022, rec_loss 0.0245, p_loss 0.1887, quant_error 0.2256, utilization 0.6026, perplexity 8548.4474,
Train Epoch: [2/2] Iters:[11600/20018] transplant_loss 2.6934, rec_loss 0.0242, p_loss 0.1878, quant_error 0.2254, utilization 0.6023, perplexity 8541.8406,
Train Epoch: [2/2] Iters:[11610/20018] transplant_loss 2.6938, rec_loss 0.0244, p_loss 0.1889, quant_error 0.2256, utilization 0.6028, perplexity 8551.4704,
Train Epoch: [2/2] Iters:[11620/20018] transplant_loss 2.6939, rec_loss 0.0243, p_loss 0.1883, quant_error 0.2252, utilization 0.6034, perplexity 8566.0595,
Train Epoch: [2/2] Iters:[11630/20018] transplant_loss 2.7046, rec_loss 0.0243, p_loss 0.1890, quant_error 0.2262, utilization 0.6030, perplexity 8560.2578,
Train Epoch: [2/2] Iters:[11640/20018] transplant_loss 2.6976, rec_loss 0.0242, p_loss 0.1893, quant_error 0.2251, utilization 0.6026, perplexity 8540.9835,
Train Epoch: [2/2] Iters:[11650/20018] transplant_loss 2.6918, rec_loss 0.0244, p_loss 0.1894, quant_error 0.2237, utilization 0.6020, perplexity 8525.6379,
Train Epoch: [2/2] Iters:[11660/20018] transplant_loss 2.7063, rec_loss 0.0245, p_loss 0.1890, quant_error 0.2253, utilization 0.6020, perplexity 8528.3853,
Train Epoch: [2/2] Iters:[11670/20018] transplant_loss 2.6811, rec_loss 0.0245, p_loss 0.1902, quant_error 0.2223, utilization 0.6014, perplexity 8506.9232,
Train Epoch: [2/2] Iters:[11680/20018] transplant_loss 2.6835, rec_loss 0.0244, p_loss 0.1905, quant_error 0.2225, utilization 0.6021, perplexity 8523.0758,
Train Epoch: [2/2] Iters:[11690/20018] transplant_loss 2.7032, rec_loss 0.0245, p_loss 0.1912, quant_error 0.2254, utilization 0.6025, perplexity 8534.8809,
Train Epoch: [2/2] Iters:[11700/20018] transplant_loss 2.7086, rec_loss 0.0246, p_loss 0.1914, quant_error 0.2269, utilization 0.6029, perplexity 8549.0326,
Train Epoch: [2/2] Iters:[11710/20018] transplant_loss 2.7123, rec_loss 0.0249, p_loss 0.1919, quant_error 0.2271, utilization 0.6027, perplexity 8544.3174,
Train Epoch: [2/2] Iters:[11720/20018] transplant_loss 2.7280, rec_loss 0.0249, p_loss 0.1916, quant_error 0.2289, utilization 0.6025, perplexity 8548.0409,
Train Epoch: [2/2] Iters:[11730/20018] transplant_loss 2.7174, rec_loss 0.0248, p_loss 0.1916, quant_error 0.2280, utilization 0.6019, perplexity 8537.3929,
Train Epoch: [2/2] Iters:[11740/20018] transplant_loss 2.7077, rec_loss 0.0248, p_loss 0.1914, quant_error 0.2265, utilization 0.6018, perplexity 8546.0895,
Train Epoch: [2/2] Iters:[11750/20018] transplant_loss 2.7075, rec_loss 0.0245, p_loss 0.1909, quant_error 0.2264, utilization 0.6020, perplexity 8546.6279,
Train Epoch: [2/2] Iters:[11760/20018] transplant_loss 2.6976, rec_loss 0.0241, p_loss 0.1899, quant_error 0.2257, utilization 0.6024, perplexity 8556.7203,
Train Epoch: [2/2] Iters:[11770/20018] transplant_loss 2.6912, rec_loss 0.0241, p_loss 0.1890, quant_error 0.2253, utilization 0.6026, perplexity 8552.0644,
Train Epoch: [2/2] Iters:[11780/20018] transplant_loss 2.7257, rec_loss 0.0246, p_loss 0.1898, quant_error 0.2287, utilization 0.6029, perplexity 8556.2954,
Train Epoch: [2/2] Iters:[11790/20018] transplant_loss 2.7598, rec_loss 0.0249, p_loss 0.1903, quant_error 0.2329, utilization 0.6028, perplexity 8544.5872,
Train Epoch: [2/2] Iters:[11800/20018] transplant_loss 2.7645, rec_loss 0.0251, p_loss 0.1907, quant_error 0.2330, utilization 0.6024, perplexity 8536.1499,
Train Epoch: [2/2] Iters:[11810/20018] transplant_loss 2.7478, rec_loss 0.0249, p_loss 0.1903, quant_error 0.2309, utilization 0.6012, perplexity 8510.1880,
